death_date,death_weekday,death_week_ending,ethnicity_mpao,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2023-12-06,Wednesday,2023-12-10,European or Other,1,0.0353,2.5714,0.0907
2023-12-05,Tuesday,2023-12-10,Maori,0,0,0,0
2023-12-05,Tuesday,2023-12-10,Pacific peoples,0,0,0.2857,0.0995
2023-12-05,Tuesday,2023-12-10,Asian,0,0,0,0
2023-12-05,Tuesday,2023-12-10,European or Other,3,0.1059,2.8571,0.1008
2023-12-04,Monday,2023-12-10,Maori,0,0,0,0
2023-12-04,Monday,2023-12-10,Pacific peoples,1,0.3482,0.2857,0.0995
2023-12-04,Monday,2023-12-10,Asian,0,0,0,0
2023-12-04,Monday,2023-12-10,European or Other,1,0.0353,2.5714,0.0907
2023-12-03,Sunday,2023-12-03,Maori,0,0,0,0
2023-12-03,Sunday,2023-12-03,Pacific peoples,1,0.3482,0.1429,0.0497
2023-12-03,Sunday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-12-03,Sunday,2023-12-03,European or Other,5,0.1764,2.8571,0.1008
2023-12-02,Saturday,2023-12-03,Maori,0,0,0.1429,0.0221
2023-12-02,Saturday,2023-12-03,Pacific peoples,0,0,0,0
2023-12-02,Saturday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-12-02,Saturday,2023-12-03,European or Other,4,0.1412,2.7143,0.0958
2023-12-01,Friday,2023-12-03,Maori,0,0,0.1429,0.0221
2023-12-01,Friday,2023-12-03,Pacific peoples,0,0,0,0
2023-12-01,Friday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-12-01,Friday,2023-12-03,European or Other,2,0.0706,2.2857,0.0807
2023-11-30,Thursday,2023-12-03,Maori,0,0,0.1429,0.0221
2023-11-30,Thursday,2023-12-03,Pacific peoples,0,0,0,0
2023-11-30,Thursday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-11-30,Thursday,2023-12-03,European or Other,2,0.0706,2.1429,0.0756
2023-11-29,Wednesday,2023-12-03,Maori,0,0,0.2857,0.0441
2023-11-29,Wednesday,2023-12-03,Pacific peoples,0,0,0.1429,0.0497
2023-11-29,Wednesday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-11-29,Wednesday,2023-12-03,European or Other,3,0.1059,1.8571,0.0655
2023-11-28,Tuesday,2023-12-03,Maori,0,0,0.2857,0.0441
2023-11-28,Tuesday,2023-12-03,Pacific peoples,0,0,0.1429,0.0497
2023-11-28,Tuesday,2023-12-03,Asian,0,0,0.1429,0.0239
2023-11-28,Tuesday,2023-12-03,European or Other,1,0.0353,1.7143,0.0605
2023-11-27,Monday,2023-12-03,Maori,0,0,0.2857,0.0441
2023-11-27,Monday,2023-12-03,Pacific peoples,0,0,0.1429,0.0497
2023-11-27,Monday,2023-12-03,Asian,1,0.1672,0.1429,0.0239
2023-11-27,Monday,2023-12-03,European or Other,3,0.1059,1.8571,0.0655
2023-11-26,Sunday,2023-11-26,Maori,1,0.1544,0.2857,0.0441
2023-11-26,Sunday,2023-11-26,Pacific peoples,0,0,0.1429,0.0497
2023-11-26,Sunday,2023-11-26,Asian,0,0,0,0
2023-11-26,Sunday,2023-11-26,European or Other,4,0.1412,1.8571,0.0655
2023-11-25,Saturday,2023-11-26,Maori,0,0,0.1429,0.0221
2023-11-25,Saturday,2023-11-26,Pacific peoples,0,0,0.1429,0.0497
2023-11-25,Saturday,2023-11-26,Asian,0,0,0,0
2023-11-25,Saturday,2023-11-26,European or Other,1,0.0353,1.8571,0.0655
2023-11-24,Friday,2023-11-26,Maori,0,0,0.1429,0.0221
2023-11-24,Friday,2023-11-26,Pacific peoples,0,0,0.1429,0.0497
2023-11-24,Friday,2023-11-26,Asian,0,0,0,0
2023-11-24,Friday,2023-11-26,European or Other,1,0.0353,2,0.0706
2023-11-23,Thursday,2023-11-26,Maori,1,0.1544,0.1429,0.0221
2023-11-23,Thursday,2023-11-26,Pacific peoples,1,0.3482,0.1429,0.0497
2023-11-23,Thursday,2023-11-26,Asian,0,0,0,0
2023-11-23,Thursday,2023-11-26,European or Other,0,0,2.1429,0.0756
2023-11-22,Wednesday,2023-11-26,Maori,0,0,0,0
2023-11-22,Wednesday,2023-11-26,Pacific peoples,0,0,0,0
2023-11-22,Wednesday,2023-11-26,Asian,0,0,0,0
2023-11-22,Wednesday,2023-11-26,European or Other,2,0.0706,2.5714,0.0907
2023-11-21,Tuesday,2023-11-26,Maori,0,0,0.1429,0.0221
2023-11-21,Tuesday,2023-11-26,Pacific peoples,0,0,0.1429,0.0497
2023-11-21,Tuesday,2023-11-26,Asian,0,0,0,0
2023-11-21,Tuesday,2023-11-26,European or Other,2,0.0706,2.8571,0.1008
2023-11-20,Monday,2023-11-26,Maori,0,0,0.1429,0.0221
2023-11-20,Monday,2023-11-26,Pacific peoples,0,0,0.1429,0.0497
2023-11-20,Monday,2023-11-26,Asian,0,0,0,0
2023-11-20,Monday,2023-11-26,European or Other,3,0.1059,3,0.1059
2023-11-19,Sunday,2023-11-19,Maori,0,0,0.1429,0.0221
2023-11-19,Sunday,2023-11-19,Pacific peoples,0,0,0.1429,0.0497
2023-11-19,Sunday,2023-11-19,Asian,0,0,0,0
2023-11-19,Sunday,2023-11-19,European or Other,4,0.1412,3,0.1059
2023-11-18,Saturday,2023-11-19,Maori,0,0,0.1429,0.0221
2023-11-18,Saturday,2023-11-19,Pacific peoples,0,0,0.1429,0.0497
2023-11-18,Saturday,2023-11-19,Asian,0,0,0,0
2023-11-18,Saturday,2023-11-19,European or Other,2,0.0706,2.5714,0.0907
2023-11-17,Friday,2023-11-19,Maori,0,0,0.1429,0.0221
2023-11-17,Friday,2023-11-19,Pacific peoples,0,0,0.1429,0.0497
2023-11-17,Friday,2023-11-19,Asian,0,0,0,0
2023-11-17,Friday,2023-11-19,European or Other,2,0.0706,2.2857,0.0807
2023-11-16,Thursday,2023-11-19,Maori,0,0,0.1429,0.0221
2023-11-16,Thursday,2023-11-19,Pacific peoples,0,0,0.1429,0.0497
2023-11-16,Thursday,2023-11-19,Asian,0,0,0,0
2023-11-16,Thursday,2023-11-19,European or Other,3,0.1059,2.1429,0.0756
2023-11-15,Wednesday,2023-11-19,Maori,1,0.1544,0.1429,0.0221
2023-11-15,Wednesday,2023-11-19,Pacific peoples,1,0.3482,0.1429,0.0497
2023-11-15,Wednesday,2023-11-19,Asian,0,0,0.1429,0.0239
2023-11-15,Wednesday,2023-11-19,European or Other,4,0.1412,1.8571,0.0655
2023-11-14,Tuesday,2023-11-19,Maori,0,0,0,0
2023-11-14,Tuesday,2023-11-19,Pacific peoples,0,0,0,0
2023-11-14,Tuesday,2023-11-19,Asian,0,0,0.1429,0.0239
2023-11-14,Tuesday,2023-11-19,European or Other,3,0.1059,1.8571,0.0655
2023-11-13,Monday,2023-11-19,Maori,0,0,0.1429,0.0221
2023-11-13,Monday,2023-11-19,Pacific peoples,0,0,0,0
2023-11-13,Monday,2023-11-19,Asian,0,0,0.1429,0.0239
2023-11-13,Monday,2023-11-19,European or Other,3,0.1059,2,0.0706
2023-11-12,Sunday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-12,Sunday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-12,Sunday,2023-11-12,Asian,0,0,0.1429,0.0239
2023-11-12,Sunday,2023-11-12,European or Other,1,0.0353,2,0.0706
2023-11-11,Saturday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-11,Saturday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-11,Saturday,2023-11-12,Asian,0,0,0.1429,0.0239
2023-11-11,Saturday,2023-11-12,European or Other,0,0,2.5714,0.0907
2023-11-10,Friday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-10,Friday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-10,Friday,2023-11-12,Asian,0,0,0.1429,0.0239
2023-11-10,Friday,2023-11-12,European or Other,1,0.0353,2.8571,0.1008
2023-11-09,Thursday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-09,Thursday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-09,Thursday,2023-11-12,Asian,1,0.1672,0.1429,0.0239
2023-11-09,Thursday,2023-11-12,European or Other,1,0.0353,3.2857,0.1159
2023-11-08,Wednesday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-08,Wednesday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-08,Wednesday,2023-11-12,Asian,0,0,0,0
2023-11-08,Wednesday,2023-11-12,European or Other,4,0.1412,3.8571,0.1361
2023-11-07,Tuesday,2023-11-12,Maori,1,0.1544,0.1429,0.0221
2023-11-07,Tuesday,2023-11-12,Pacific peoples,0,0,0.1429,0.0497
2023-11-07,Tuesday,2023-11-12,Asian,0,0,0.1429,0.0239
2023-11-07,Tuesday,2023-11-12,European or Other,4,0.1412,3.7143,0.1311
2023-11-06,Monday,2023-11-12,Maori,0,0,0.1429,0.0221
2023-11-06,Monday,2023-11-12,Pacific peoples,1,0.3482,0.1429,0.0497
2023-11-06,Monday,2023-11-12,Asian,0,0,0.1429,0.0239
2023-11-06,Monday,2023-11-12,European or Other,3,0.1059,3.5714,0.126
2023-11-05,Sunday,2023-11-05,Maori,0,0,0.2857,0.0441
2023-11-05,Sunday,2023-11-05,Pacific peoples,0,0,0,0
2023-11-05,Sunday,2023-11-05,Asian,0,0,0.1429,0.0239
2023-11-05,Sunday,2023-11-05,European or Other,5,0.1764,3.5714,0.126
2023-11-04,Saturday,2023-11-05,Maori,0,0,0.2857,0.0441
2023-11-04,Saturday,2023-11-05,Pacific peoples,0,0,0,0
2023-11-04,Saturday,2023-11-05,Asian,0,0,0.1429,0.0239
2023-11-04,Saturday,2023-11-05,European or Other,2,0.0706,3,0.1059
2023-11-03,Friday,2023-11-05,Maori,0,0,0.2857,0.0441
2023-11-03,Friday,2023-11-05,Pacific peoples,0,0,0,0
2023-11-03,Friday,2023-11-05,Asian,0,0,0.1429,0.0239
2023-11-03,Friday,2023-11-05,European or Other,4,0.1412,3.2857,0.1159
2023-11-02,Thursday,2023-11-05,Maori,0,0,0.4286,0.0662
2023-11-02,Thursday,2023-11-05,Pacific peoples,0,0,0,0
2023-11-02,Thursday,2023-11-05,Asian,0,0,0.1429,0.0239
2023-11-02,Thursday,2023-11-05,European or Other,5,0.1764,2.8571,0.1008
2023-11-01,Wednesday,2023-11-05,Maori,0,0,0.5714,0.0883
2023-11-01,Wednesday,2023-11-05,Pacific peoples,0,0,0,0
2023-11-01,Wednesday,2023-11-05,Asian,1,0.1672,0.1429,0.0239
2023-11-01,Wednesday,2023-11-05,European or Other,3,0.1059,2.7143,0.0958
2023-10-31,Tuesday,2023-11-05,Maori,1,0.1544,0.7143,0.1103
2023-10-31,Tuesday,2023-11-05,Pacific peoples,0,0,0,0
2023-10-31,Tuesday,2023-11-05,Asian,0,0,0,0
2023-10-31,Tuesday,2023-11-05,European or Other,3,0.1059,2.4286,0.0857
2023-10-30,Monday,2023-11-05,Maori,1,0.1544,0.7143,0.1103
2023-10-30,Monday,2023-11-05,Pacific peoples,0,0,0.1429,0.0497
2023-10-30,Monday,2023-11-05,Asian,0,0,0,0
2023-10-30,Monday,2023-11-05,European or Other,3,0.1059,2.4286,0.0857
2023-10-29,Sunday,2023-10-29,Maori,0,0,0.5714,0.0883
2023-10-29,Sunday,2023-10-29,Pacific peoples,0,0,0.1429,0.0497
2023-10-29,Sunday,2023-10-29,Asian,0,0,0,0
2023-10-29,Sunday,2023-10-29,European or Other,1,0.0353,2.1429,0.0756
2023-10-28,Saturday,2023-10-29,Maori,0,0,0.5714,0.0883
2023-10-28,Saturday,2023-10-29,Pacific peoples,0,0,0.1429,0.0497
2023-10-28,Saturday,2023-10-29,Asian,0,0,0,0
2023-10-28,Saturday,2023-10-29,European or Other,4,0.1412,2.2857,0.0807
2023-10-27,Friday,2023-10-29,Maori,1,0.1544,0.5714,0.0883
2023-10-27,Friday,2023-10-29,Pacific peoples,0,0,0.1429,0.0497
2023-10-27,Friday,2023-10-29,Asian,0,0,0,0
2023-10-27,Friday,2023-10-29,European or Other,1,0.0353,2.1429,0.0756
2023-10-26,Thursday,2023-10-29,Maori,1,0.1544,0.4286,0.0662
2023-10-26,Thursday,2023-10-29,Pacific peoples,0,0,0.1429,0.0497
2023-10-26,Thursday,2023-10-29,Asian,0,0,0,0
2023-10-26,Thursday,2023-10-29,European or Other,4,0.1412,2.4286,0.0857
2023-10-25,Wednesday,2023-10-29,Maori,1,0.1544,0.2857,0.0441
2023-10-25,Wednesday,2023-10-29,Pacific peoples,0,0,0.1429,0.0497
2023-10-25,Wednesday,2023-10-29,Asian,0,0,0,0
2023-10-25,Wednesday,2023-10-29,European or Other,1,0.0353,2.1429,0.0756
2023-10-24,Tuesday,2023-10-29,Maori,1,0.1544,0.1429,0.0221
2023-10-24,Tuesday,2023-10-29,Pacific peoples,1,0.3482,0.1429,0.0497
2023-10-24,Tuesday,2023-10-29,Asian,0,0,0.1429,0.0239
2023-10-24,Tuesday,2023-10-29,European or Other,3,0.1059,2.7143,0.0958
2023-10-23,Monday,2023-10-29,Maori,0,0,0,0
2023-10-23,Monday,2023-10-29,Pacific peoples,0,0,0,0
2023-10-23,Monday,2023-10-29,Asian,0,0,0.1429,0.0239
2023-10-23,Monday,2023-10-29,European or Other,1,0.0353,3.1429,0.1109
2023-10-22,Sunday,2023-10-22,Maori,0,0,0,0
2023-10-22,Sunday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-22,Sunday,2023-10-22,Asian,0,0,0.1429,0.0239
2023-10-22,Sunday,2023-10-22,European or Other,2,0.0706,3.2857,0.1159
2023-10-21,Saturday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-21,Saturday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-21,Saturday,2023-10-22,Asian,0,0,0.1429,0.0239
2023-10-21,Saturday,2023-10-22,European or Other,3,0.1059,3.2857,0.1159
2023-10-20,Friday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-20,Friday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-20,Friday,2023-10-22,Asian,0,0,0.2857,0.0478
2023-10-20,Friday,2023-10-22,European or Other,3,0.1059,3,0.1059
2023-10-19,Thursday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-19,Thursday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-19,Thursday,2023-10-22,Asian,0,0,0.2857,0.0478
2023-10-19,Thursday,2023-10-22,European or Other,2,0.0706,2.5714,0.0907
2023-10-18,Wednesday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-18,Wednesday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-18,Wednesday,2023-10-22,Asian,1,0.1672,0.2857,0.0478
2023-10-18,Wednesday,2023-10-22,European or Other,5,0.1764,2.4286,0.0857
2023-10-17,Tuesday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-17,Tuesday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-17,Tuesday,2023-10-22,Asian,0,0,0.1429,0.0239
2023-10-17,Tuesday,2023-10-22,European or Other,6,0.2117,2.4286,0.0857
2023-10-16,Monday,2023-10-22,Maori,0,0,0.1429,0.0221
2023-10-16,Monday,2023-10-22,Pacific peoples,0,0,0,0
2023-10-16,Monday,2023-10-22,Asian,0,0,0.1429,0.0239
2023-10-16,Monday,2023-10-22,European or Other,2,0.0706,1.5714,0.0555
2023-10-15,Sunday,2023-10-15,Maori,1,0.1544,0.1429,0.0221
2023-10-15,Sunday,2023-10-15,Pacific peoples,0,0,0,0
2023-10-15,Sunday,2023-10-15,Asian,0,0,0.1429,0.0239
2023-10-15,Sunday,2023-10-15,European or Other,2,0.0706,1.8571,0.0655
2023-10-14,Saturday,2023-10-15,Maori,0,0,0,0
2023-10-14,Saturday,2023-10-15,Pacific peoples,0,0,0,0
2023-10-14,Saturday,2023-10-15,Asian,1,0.1672,0.1429,0.0239
2023-10-14,Saturday,2023-10-15,European or Other,1,0.0353,1.5714,0.0555
2023-10-13,Friday,2023-10-15,Maori,0,0,0,0
2023-10-13,Friday,2023-10-15,Pacific peoples,0,0,0,0
2023-10-13,Friday,2023-10-15,Asian,0,0,0,0
2023-10-13,Friday,2023-10-15,European or Other,0,0,1.7143,0.0605
2023-10-12,Thursday,2023-10-15,Maori,0,0,0,0
2023-10-12,Thursday,2023-10-15,Pacific peoples,0,0,0,0
2023-10-12,Thursday,2023-10-15,Asian,0,0,0,0
2023-10-12,Thursday,2023-10-15,European or Other,1,0.0353,1.8571,0.0655
2023-10-11,Wednesday,2023-10-15,Maori,0,0,0,0
2023-10-11,Wednesday,2023-10-15,Pacific peoples,0,0,0,0
2023-10-11,Wednesday,2023-10-15,Asian,0,0,0,0
2023-10-11,Wednesday,2023-10-15,European or Other,5,0.1764,1.8571,0.0655
2023-10-10,Tuesday,2023-10-15,Maori,0,0,0,0
2023-10-10,Tuesday,2023-10-15,Pacific peoples,0,0,0.1429,0.0497
2023-10-10,Tuesday,2023-10-15,Asian,0,0,0,0
2023-10-10,Tuesday,2023-10-15,European or Other,0,0,1.2857,0.0454
2023-10-09,Monday,2023-10-15,Maori,0,0,0,0
2023-10-09,Monday,2023-10-15,Pacific peoples,0,0,0.1429,0.0497
2023-10-09,Monday,2023-10-15,Asian,0,0,0,0
2023-10-09,Monday,2023-10-15,European or Other,4,0.1412,1.5714,0.0555
2023-10-08,Sunday,2023-10-08,Maori,0,0,0,0
2023-10-08,Sunday,2023-10-08,Pacific peoples,0,0,0.1429,0.0497
2023-10-08,Sunday,2023-10-08,Asian,0,0,0,0
2023-10-08,Sunday,2023-10-08,European or Other,0,0,1.2857,0.0454
2023-10-07,Saturday,2023-10-08,Maori,0,0,0,0
2023-10-07,Saturday,2023-10-08,Pacific peoples,0,0,0.1429,0.0497
2023-10-07,Saturday,2023-10-08,Asian,0,0,0,0
2023-10-07,Saturday,2023-10-08,European or Other,2,0.0706,1.4286,0.0504
2023-10-06,Friday,2023-10-08,Maori,0,0,0,0
2023-10-06,Friday,2023-10-08,Pacific peoples,0,0,0.1429,0.0497
2023-10-06,Friday,2023-10-08,Asian,0,0,0,0
2023-10-06,Friday,2023-10-08,European or Other,1,0.0353,1.1429,0.0403
2023-10-05,Thursday,2023-10-08,Maori,0,0,0,0
2023-10-05,Thursday,2023-10-08,Pacific peoples,0,0,0.1429,0.0497
2023-10-05,Thursday,2023-10-08,Asian,0,0,0,0
2023-10-05,Thursday,2023-10-08,European or Other,1,0.0353,1.2857,0.0454
2023-10-04,Wednesday,2023-10-08,Maori,0,0,0,0
2023-10-04,Wednesday,2023-10-08,Pacific peoples,1,0.3482,0.1429,0.0497
2023-10-04,Wednesday,2023-10-08,Asian,0,0,0,0
2023-10-04,Wednesday,2023-10-08,European or Other,1,0.0353,1.1429,0.0403
2023-10-03,Tuesday,2023-10-08,Maori,0,0,0,0
2023-10-03,Tuesday,2023-10-08,Pacific peoples,0,0,0,0
2023-10-03,Tuesday,2023-10-08,Asian,0,0,0,0
2023-10-03,Tuesday,2023-10-08,European or Other,2,0.0706,1,0.0353
2023-10-02,Monday,2023-10-08,Maori,0,0,0,0
2023-10-02,Monday,2023-10-08,Pacific peoples,0,0,0,0
2023-10-02,Monday,2023-10-08,Asian,0,0,0,0
2023-10-02,Monday,2023-10-08,European or Other,2,0.0706,1,0.0353
2023-10-01,Sunday,2023-10-01,Maori,0,0,0,0
2023-10-01,Sunday,2023-10-01,Pacific peoples,0,0,0,0
2023-10-01,Sunday,2023-10-01,Asian,0,0,0,0
2023-10-01,Sunday,2023-10-01,European or Other,1,0.0353,0.8571,0.0302
2023-09-30,Saturday,2023-10-01,Maori,0,0,0,0
2023-09-30,Saturday,2023-10-01,Pacific peoples,0,0,0,0
2023-09-30,Saturday,2023-10-01,Asian,0,0,0,0
2023-09-30,Saturday,2023-10-01,European or Other,0,0,1.1429,0.0403
2023-09-29,Friday,2023-10-01,Maori,0,0,0,0
2023-09-29,Friday,2023-10-01,Pacific peoples,0,0,0.1429,0.0497
2023-09-29,Friday,2023-10-01,Asian,0,0,0,0
2023-09-29,Friday,2023-10-01,European or Other,2,0.0706,1.1429,0.0403
2023-09-28,Thursday,2023-10-01,Maori,0,0,0,0
2023-09-28,Thursday,2023-10-01,Pacific peoples,0,0,0.1429,0.0497
2023-09-28,Thursday,2023-10-01,Asian,0,0,0,0
2023-09-28,Thursday,2023-10-01,European or Other,0,0,0.8571,0.0302
2023-09-27,Wednesday,2023-10-01,Maori,0,0,0,0
2023-09-27,Wednesday,2023-10-01,Pacific peoples,0,0,0.1429,0.0497
2023-09-27,Wednesday,2023-10-01,Asian,0,0,0,0
2023-09-27,Wednesday,2023-10-01,European or Other,0,0,1,0.0353
2023-09-26,Tuesday,2023-10-01,Maori,0,0,0,0
2023-09-26,Tuesday,2023-10-01,Pacific peoples,0,0,0.2857,0.0995
2023-09-26,Tuesday,2023-10-01,Asian,0,0,0,0
2023-09-26,Tuesday,2023-10-01,European or Other,2,0.0706,1.4286,0.0504
2023-09-25,Monday,2023-10-01,Maori,0,0,0,0
2023-09-25,Monday,2023-10-01,Pacific peoples,0,0,0.2857,0.0995
2023-09-25,Monday,2023-10-01,Asian,0,0,0,0
2023-09-25,Monday,2023-10-01,European or Other,1,0.0353,1.2857,0.0454
2023-09-24,Sunday,2023-09-24,Maori,0,0,0,0
2023-09-24,Sunday,2023-09-24,Pacific peoples,0,0,0.2857,0.0995
2023-09-24,Sunday,2023-09-24,Asian,0,0,0,0
2023-09-24,Sunday,2023-09-24,European or Other,3,0.1059,1.2857,0.0454
2023-09-23,Saturday,2023-09-24,Maori,0,0,0,0
2023-09-23,Saturday,2023-09-24,Pacific peoples,1,0.3482,0.2857,0.0995
2023-09-23,Saturday,2023-09-24,Asian,0,0,0,0
2023-09-23,Saturday,2023-09-24,European or Other,0,0,1.4286,0.0504
2023-09-22,Friday,2023-09-24,Maori,0,0,0,0
2023-09-22,Friday,2023-09-24,Pacific peoples,0,0,0.1429,0.0497
2023-09-22,Friday,2023-09-24,Asian,0,0,0,0
2023-09-22,Friday,2023-09-24,European or Other,0,0,1.7143,0.0605
2023-09-21,Thursday,2023-09-24,Maori,0,0,0,0
2023-09-21,Thursday,2023-09-24,Pacific peoples,0,0,0.2857,0.0995
2023-09-21,Thursday,2023-09-24,Asian,0,0,0,0
2023-09-21,Thursday,2023-09-24,European or Other,1,0.0353,1.8571,0.0655
2023-09-20,Wednesday,2023-09-24,Maori,0,0,0,0
2023-09-20,Wednesday,2023-09-24,Pacific peoples,1,0.3482,0.2857,0.0995
2023-09-20,Wednesday,2023-09-24,Asian,0,0,0,0
2023-09-20,Wednesday,2023-09-24,European or Other,3,0.1059,2.1429,0.0756
2023-09-19,Tuesday,2023-09-24,Maori,0,0,0,0
2023-09-19,Tuesday,2023-09-24,Pacific peoples,0,0,0.1429,0.0497
2023-09-19,Tuesday,2023-09-24,Asian,0,0,0,0
2023-09-19,Tuesday,2023-09-24,European or Other,1,0.0353,2.1429,0.0756
2023-09-18,Monday,2023-09-24,Maori,0,0,0,0
2023-09-18,Monday,2023-09-24,Pacific peoples,0,0,0.1429,0.0497
2023-09-18,Monday,2023-09-24,Asian,0,0,0,0
2023-09-18,Monday,2023-09-24,European or Other,1,0.0353,2.2857,0.0807
2023-09-17,Sunday,2023-09-17,Maori,0,0,0,0
2023-09-17,Sunday,2023-09-17,Pacific peoples,0,0,0.1429,0.0497
2023-09-17,Sunday,2023-09-17,Asian,0,0,0,0
2023-09-17,Sunday,2023-09-17,European or Other,4,0.1412,2.8571,0.1008
2023-09-16,Saturday,2023-09-17,Maori,0,0,0,0
2023-09-16,Saturday,2023-09-17,Pacific peoples,0,0,0.1429,0.0497
2023-09-16,Saturday,2023-09-17,Asian,0,0,0,0
2023-09-16,Saturday,2023-09-17,European or Other,2,0.0706,2.7143,0.0958
2023-09-15,Friday,2023-09-17,Maori,0,0,0,0
2023-09-15,Friday,2023-09-17,Pacific peoples,1,0.3482,0.1429,0.0497
2023-09-15,Friday,2023-09-17,Asian,0,0,0,0
2023-09-15,Friday,2023-09-17,European or Other,1,0.0353,3,0.1059
2023-09-14,Thursday,2023-09-17,Maori,0,0,0,0
2023-09-14,Thursday,2023-09-17,Pacific peoples,0,0,0,0
2023-09-14,Thursday,2023-09-17,Asian,0,0,0,0
2023-09-14,Thursday,2023-09-17,European or Other,3,0.1059,2.8571,0.1008
2023-09-13,Wednesday,2023-09-17,Maori,0,0,0,0
2023-09-13,Wednesday,2023-09-17,Pacific peoples,0,0,0,0
2023-09-13,Wednesday,2023-09-17,Asian,0,0,0,0
2023-09-13,Wednesday,2023-09-17,European or Other,3,0.1059,2.7143,0.0958
2023-09-12,Tuesday,2023-09-17,Maori,0,0,0.1429,0.0221
2023-09-12,Tuesday,2023-09-17,Pacific peoples,0,0,0,0
2023-09-12,Tuesday,2023-09-17,Asian,0,0,0,0
2023-09-12,Tuesday,2023-09-17,European or Other,2,0.0706,2.4286,0.0857
2023-09-11,Monday,2023-09-17,Maori,0,0,0.1429,0.0221
2023-09-11,Monday,2023-09-17,Pacific peoples,0,0,0,0
2023-09-11,Monday,2023-09-17,Asian,0,0,0,0
2023-09-11,Monday,2023-09-17,European or Other,5,0.1764,2.4286,0.0857
2023-09-10,Sunday,2023-09-10,Maori,0,0,0.1429,0.0221
2023-09-10,Sunday,2023-09-10,Pacific peoples,0,0,0,0
2023-09-10,Sunday,2023-09-10,Asian,0,0,0,0
2023-09-10,Sunday,2023-09-10,European or Other,3,0.1059,1.8571,0.0655
2023-09-09,Saturday,2023-09-10,Maori,0,0,0.1429,0.0221
2023-09-09,Saturday,2023-09-10,Pacific peoples,0,0,0,0
2023-09-09,Saturday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-09,Saturday,2023-09-10,European or Other,4,0.1412,1.5714,0.0555
2023-09-08,Friday,2023-09-10,Maori,0,0,0.1429,0.0221
2023-09-08,Friday,2023-09-10,Pacific peoples,0,0,0,0
2023-09-08,Friday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-08,Friday,2023-09-10,European or Other,0,0,1.1429,0.0403
2023-09-07,Thursday,2023-09-10,Maori,0,0,0.1429,0.0221
2023-09-07,Thursday,2023-09-10,Pacific peoples,0,0,0,0
2023-09-07,Thursday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-07,Thursday,2023-09-10,European or Other,2,0.0706,1.2857,0.0454
2023-09-06,Wednesday,2023-09-10,Maori,1,0.1544,0.2857,0.0441
2023-09-06,Wednesday,2023-09-10,Pacific peoples,0,0,0.1429,0.0497
2023-09-06,Wednesday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-06,Wednesday,2023-09-10,European or Other,1,0.0353,1.2857,0.0454
2023-09-05,Tuesday,2023-09-10,Maori,0,0,0.1429,0.0221
2023-09-05,Tuesday,2023-09-10,Pacific peoples,0,0,0.1429,0.0497
2023-09-05,Tuesday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-05,Tuesday,2023-09-10,European or Other,2,0.0706,1.1429,0.0403
2023-09-04,Monday,2023-09-10,Maori,0,0,0.2857,0.0441
2023-09-04,Monday,2023-09-10,Pacific peoples,0,0,0.1429,0.0497
2023-09-04,Monday,2023-09-10,Asian,0,0,0.1429,0.0239
2023-09-04,Monday,2023-09-10,European or Other,1,0.0353,0.8571,0.0302
2023-09-03,Sunday,2023-09-03,Maori,0,0,0.2857,0.0441
2023-09-03,Sunday,2023-09-03,Pacific peoples,0,0,0.1429,0.0497
2023-09-03,Sunday,2023-09-03,Asian,1,0.1672,0.1429,0.0239
2023-09-03,Sunday,2023-09-03,European or Other,1,0.0353,0.8571,0.0302
